OBJECTID,Zip_Code,GlobalID,201611mean
1,"77340",40b7e61f-1ee2-4ab3-8462-c14513bf663c,93.9736328125
2,"77026",c5513919-dc19-4cb1-9b7c-113ee75f12d6,65.5979386274073
3,"77043",85030dd9-1121-413e-9d2f-f1fa89647a93,72.72021484375
4,"77378",a4d0e38b-804e-4082-bf70-fa5831afddff,82.4138371394231
5,"77469",e14dd275-2bc4-41d5-852e-9300dc513423,71.5827473958333
6,"77565",354fd5c5-41de-42c0-bb69-ea8474fad026,56.4942841773302
7,"77831",de7aa2d3-ac03-4422-bc52-b015f864a1ee,87.9884072580645
8,"77412","0903e904-6059-45e9-b5da-1bc470662d11",117.987446352876
9,"77503",a1225a77-f07e-419c-9137-6c0c825be814,63.5673607962083
10,"77204",e5ef3bf0-580b-4e30-81b4-c58497fef4e9,65.1396484375
11,"77541","02de5dfb-920e-4377-b9b4-19ac3adeb2c1",30.6957370923913
12,"77535",657275c0-0363-4349-be33-85f7e3107193,56.7181729403409
13,"77342",a420ac0a-104a-4019-908a-b5936686cbd1,89.1103515625
14,"77547",37a5c6f2-71fc-4e5a-a223-b50807ca0ad3,65.1449094896195
15,"77341",442d31c8-3d94-4347-8873-62a1331c6a45,93.7099609375
16,"77465",cbbdf6a9-348a-4cef-ad54-26d24dacc3b8,38.461884469697
17,"77480",a96e65cf-e24f-4046-8965-eb858a685061,40.2340877757353
18,"77488",190aac24-4a5b-4e88-b226-31663bfe9fc6,48.547817887931
19,"77551",3dfe7752-3628-4aa6-abbd-7cb82c8a14d8,32.48046875
20,"77583",a6cf4a3f-8078-45bd-b540-57113ecf165f,54.923671875
21,"77835",f0d4ac2c-191e-4421-b5c8-2b3e0d930706,88.7277113970588
22,"77868",4cc3b816-e8af-43cc-a06f-1e6325e2c41f,136.168311866554
23,"78943",85448cd1-f749-4a0d-b53b-e323e5b95022,122.843812080919
24,"78934",90d6669f-6d6e-4627-9029-e6fc5325ce9a,121.789583333333
25,"77071",23141f12-8fa0-4150-b1da-ce6177078fd0,65.2147693154706
26,"77010",e11d4b37-0e0a-4705-99fa-ec6307240f70,65.1503598853393
27,"77021",d9f98475-c32f-425e-9c36-bc926c0551a5,65.2878292004011
28,"77030",e18e6211-d188-411a-9a05-823b158e9c59,65.7524754912247
29,"77042",170a735c-3322-423d-8b5c-8174469d5dc9,67.046678431644
30,"77062",9576cba4-2637-40e3-bde5-2ae2b5e3363f,58.7290471786011
31,"77086",97f21a0f-7055-4fe4-bfd7-9b3c0d64b533,73.9066735021899
32,"77316",fe10a4b8-afd3-442d-92f1-981e9dd89927,101.587376644737
33,"77328",9b66a4d7-e518-4505-bf96-213f8b1e4af5,61.4334129050926
34,"77346",12fe7697-c27e-4105-986f-9125b2052901,56.615234375
35,"77354",7fed93cc-d628-47d1-8939-ca1e723cbf4e,94.1099076704545
36,"77368",5fa202d4-7911-4e02-b55f-0831e9acc024,52.33984375
37,"77414",3611b996-06ee-4080-b2c2-2eef55938601,39.1105923587329
38,"77422",38645109-cc17-45c3-afef-9a71f57225ac,30.5716015625
39,"77423",61656cc3-8a46-43f6-bf46-27a043d20e15,78.7487262228261
40,"77426",aaea7434-d50d-4ebb-b689-8cec13072952,112.271565755208
41,"77430",b146ecdd-0609-4b30-a328-0d4eecd14ac3,50.2751193576389
42,"77435","0ae4453e-a64b-492b-a833-55f61c5a7b99",57.3726091056034
43,"77440",39f1ccbe-049c-4328-9a17-2045699d8682,43.068705052633
44,"77445",b98dc7c0-d4ae-43cc-889f-ed1f2670215a,123.1368359375
45,"77458",61a92759-fe40-4647-afa6-22f4e9aeb3e6,45.6669921875
46,"77460",45fe2301-4cc9-4c73-9a6a-d32364a7cf36,70.75
47,"77833",89b3b2bb-aa1a-48a0-ac93-c29db1972f6a,102.095002547554
48,"77367","07118aec-5052-4a7c-9f4f-005a5257080b",87.2802734375
49,"75862",7bf9563b-d78e-457a-8689-a762c0025b64,80.6078705658784
50,"77580",6ff45c2c-ec51-4756-9a1b-b09194f7c317,67.6120158996121
51,"77665",dbc54a8f-e8dd-452f-8fe3-fb86a17a4ec6,91.345703125
52,"77484",ba20c66b-26f8-44af-81fc-75858b0ed99e,115.857846467391
53,"77561",ab2530bf-45db-468c-abc3-68f083cd0b1a,57.8078737825312
54,"77575",1faca246-a1b7-4b6e-a9b6-4088c4d432c2,61.2968444824219
