OBJECTID,Zip_Code,GlobalID,201802mean
1,"77340",40b7e61f-1ee2-4ab3-8462-c14513bf663c,163.297395833333
2,"77026",c5513919-dc19-4cb1-9b7c-113ee75f12d6,126.761328403307
3,"77043",85030dd9-1121-413e-9d2f-f1fa89647a93,121.13037109375
4,"77378",a4d0e38b-804e-4082-bf70-fa5831afddff,202.710712139423
5,"77469",e14dd275-2bc4-41d5-852e-9300dc513423,94.3299479166667
6,"77565",354fd5c5-41de-42c0-bb69-ea8474fad026,120.412527314655
7,"77831",de7aa2d3-ac03-4422-bc52-b015f864a1ee,120.250598538306
8,"77412","0903e904-6059-45e9-b5da-1bc470662d11",82.3519108831838
9,"77503",a1225a77-f07e-419c-9137-6c0c825be814,122.862189407158
10,"77204",e5ef3bf0-580b-4e30-81b4-c58497fef4e9,119.1103515625
11,"77541","02de5dfb-920e-4377-b9b4-19ac3adeb2c1",75.6343834918478
12,"77535",657275c0-0363-4349-be33-85f7e3107193,154.983420632102
13,"77342",a420ac0a-104a-4019-908a-b5936686cbd1,147.3798828125
14,"77547",37a5c6f2-71fc-4e5a-a223-b50807ca0ad3,122.69693327656
15,"77341",442d31c8-3d94-4347-8873-62a1331c6a45,153.6298828125
16,"77465",cbbdf6a9-348a-4cef-ad54-26d24dacc3b8,60.214814157197
17,"77480",a96e65cf-e24f-4046-8965-eb858a685061,68.7370174632353
18,"77488",190aac24-4a5b-4e88-b226-31663bfe9fc6,67.2696322737069
19,"77551",3dfe7752-3628-4aa6-abbd-7cb82c8a14d8,49.0703125
20,"77583",a6cf4a3f-8078-45bd-b540-57113ecf165f,101.1268359375
21,"77835",f0d4ac2c-191e-4421-b5c8-2b3e0d930706,90.6476332720588
22,"77868",4cc3b816-e8af-43cc-a06f-1e6325e2c41f,112.829233530405
23,"78943",85448cd1-f749-4a0d-b53b-e323e5b95022,90.0206668435894
24,"78934",90d6669f-6d6e-4627-9029-e6fc5325ce9a,90.27138671875
25,"77071",23141f12-8fa0-4150-b1da-ce6177078fd0,115.034896053218
26,"77010",e11d4b37-0e0a-4705-99fa-ec6307240f70,122.111504493466
27,"77021",d9f98475-c32f-425e-9c36-bc926c0551a5,117.080499929273
28,"77030",e18e6211-d188-411a-9a05-823b158e9c59,117.178491036286
29,"77042",170a735c-3322-423d-8b5c-8174469d5dc9,118.415870441486
30,"77062",9576cba4-2637-40e3-bde5-2ae2b5e3363f,123.147282811898
31,"77086",97f21a0f-7055-4fe4-bfd7-9b3c0d64b533,135.322478727932
32,"77316",fe10a4b8-afd3-442d-92f1-981e9dd89927,157.792711759868
33,"77328",9b66a4d7-e518-4505-bf96-213f8b1e4af5,248.0703125
34,"77346",12fe7697-c27e-4105-986f-9125b2052901,149.8349609375
35,"77354",7fed93cc-d628-47d1-8939-ca1e723cbf4e,158.564453125
36,"77368",5fa202d4-7911-4e02-b55f-0831e9acc024,279.5498046875
37,"77414",3611b996-06ee-4080-b2c2-2eef55938601,62.6465512628425
38,"77422",38645109-cc17-45c3-afef-9a71f57225ac,70.4564453125
39,"77423",61656cc3-8a46-43f6-bf46-27a043d20e15,99.0634341032609
40,"77426",aaea7434-d50d-4ebb-b689-8cec13072952,116.910074869792
41,"77430",b146ecdd-0609-4b30-a328-0d4eecd14ac3,81.7928059895833
42,"77435","0ae4453e-a64b-492b-a833-55f61c5a7b99",76.0475821659483
43,"77440",39f1ccbe-049c-4328-9a17-2045699d8682,60.2354772502385
44,"77445",b98dc7c0-d4ae-43cc-889f-ed1f2670215a,109.971640625
45,"77458",61a92759-fe40-4647-afa6-22f4e9aeb3e6,59.4235026041667
46,"77460",45fe2301-4cc9-4c73-9a6a-d32364a7cf36,60.41015625
47,"77833",89b3b2bb-aa1a-48a0-ac93-c29db1972f6a,114.724290930707
48,"77367","07118aec-5052-4a7c-9f4f-005a5257080b",151.240234375
49,"75862",7bf9563b-d78e-457a-8689-a762c0025b64,144.051652238176
50,"77580",6ff45c2c-ec51-4756-9a1b-b09194f7c317,129.923677196576
51,"77665",dbc54a8f-e8dd-452f-8fe3-fb86a17a4ec6,133.627139136905
52,"77484",ba20c66b-26f8-44af-81fc-75858b0ed99e,112.872919497283
53,"77561",ab2530bf-45db-468c-abc3-68f083cd0b1a,154.848604957682
54,"77575",1faca246-a1b7-4b6e-a9b6-4088c4d432c2,151.485656738281
55,"75852",c2725311-af85-4e1e-9d50-64067dd586ae,122.594212582237
56,"77555",423c332f-9311-4b24-b7e5-1d1076d039ee,54.9404296875
57,"77511",784f4f11-ac33-43ff-a1df-722cbc9c2b34,106.44697265625
58,"77523",16a34ebd-92c4-436e-a487-ed3550d632df,127.4658203125
59,"78950",9da13a16-7b16-4b67-8b4f-5eb289f61fb8,106.686383928571
60,"77085",59c0d355-b499-4406-ad4b-0cb2f5c573be,113.669251126512
61,"78933",f3de74cd-0bdb-4f14-84b1-e825588ae1dd,96.3147101151316
