OBJECTID,Zip_Code,GlobalID,201707mean
1,"77340",40b7e61f-1ee2-4ab3-8462-c14513bf663c,145.601627604167
2,"77026",c5513919-dc19-4cb1-9b7c-113ee75f12d6,135.099707394377
3,"77043",85030dd9-1121-413e-9d2f-f1fa89647a93,133.60009765625
4,"77378",a4d0e38b-804e-4082-bf70-fa5831afddff,125.330078125
5,"77469",e14dd275-2bc4-41d5-852e-9300dc513423,59.5599609375
6,"77565",354fd5c5-41de-42c0-bb69-ea8474fad026,82.1602774669249
7,"77831",de7aa2d3-ac03-4422-bc52-b015f864a1ee,94.2294291834677
8,"77412","0903e904-6059-45e9-b5da-1bc470662d11",34.3563403457284
9,"77503",a1225a77-f07e-419c-9137-6c0c825be814,111.248512570778
10,"77204",e5ef3bf0-580b-4e30-81b4-c58497fef4e9,116.8603515625
11,"77541","02de5dfb-920e-4377-b9b4-19ac3adeb2c1",55.0634341032609
12,"77535",657275c0-0363-4349-be33-85f7e3107193,122.024480646307
13,"77342",a420ac0a-104a-4019-908a-b5936686cbd1,148.73046875
14,"77547",37a5c6f2-71fc-4e5a-a223-b50807ca0ad3,121.058408737871
15,"77341",442d31c8-3d94-4347-8873-62a1331c6a45,150.080078125
16,"77465",cbbdf6a9-348a-4cef-ad54-26d24dacc3b8,40.0069543087121
17,"77480",a96e65cf-e24f-4046-8965-eb858a685061,44.5094209558824
18,"77488",190aac24-4a5b-4e88-b226-31663bfe9fc6,37.2806438577586
19,"77551",3dfe7752-3628-4aa6-abbd-7cb82c8a14d8,89.01953125
20,"77583",a6cf4a3f-8078-45bd-b540-57113ecf165f,64.94125
21,"77835",f0d4ac2c-191e-4421-b5c8-2b3e0d930706,13.4141773897059
22,"77868",4cc3b816-e8af-43cc-a06f-1e6325e2c41f,57.7983794341216
23,"78943",85448cd1-f749-4a0d-b53b-e323e5b95022,27.4332522401661
24,"78934",90d6669f-6d6e-4627-9029-e6fc5325ce9a,27.5109700520833
25,"77071",23141f12-8fa0-4150-b1da-ce6177078fd0,88.4579814160144
26,"77010",e11d4b37-0e0a-4705-99fa-ec6307240f70,126.891135579982
27,"77021",d9f98475-c32f-425e-9c36-bc926c0551a5,108.472532582654
28,"77030",e18e6211-d188-411a-9a05-823b158e9c59,108.565041367675
29,"77042",170a735c-3322-423d-8b5c-8174469d5dc9,102.424871272925
