OBJECTID,Zip_Code,GlobalID,201711mean
1,"77340",40b7e61f-1ee2-4ab3-8462-c14513bf663c,52.5109375
2,"77026",c5513919-dc19-4cb1-9b7c-113ee75f12d6,27.0524493936288
3,"77043",85030dd9-1121-413e-9d2f-f1fa89647a93,33.45458984375
4,"77378",a4d0e38b-804e-4082-bf70-fa5831afddff,41.2700570913462
5,"77469",e14dd275-2bc4-41d5-852e-9300dc513423,29.2539713541667
6,"77565",354fd5c5-41de-42c0-bb69-ea8474fad026,28.2546485338786
7,"77831",de7aa2d3-ac03-4422-bc52-b015f864a1ee,54.7954889112903
8,"77412","0903e904-6059-45e9-b5da-1bc470662d11",25.8101091503834
9,"77503",a1225a77-f07e-419c-9137-6c0c825be814,29.1658705376468
10,"77204",e5ef3bf0-580b-4e30-81b4-c58497fef4e9,27.150390625
11,"77541","02de5dfb-920e-4377-b9b4-19ac3adeb2c1",14.3034986413043
12,"77535",657275c0-0363-4349-be33-85f7e3107193,33.7231667258523
13,"77342",a420ac0a-104a-4019-908a-b5936686cbd1,48.330078125
14,"77547",37a5c6f2-71fc-4e5a-a223-b50807ca0ad3,28.2713413996744
15,"77341",442d31c8-3d94-4347-8873-62a1331c6a45,53.33984375
16,"77465",cbbdf6a9-348a-4cef-ad54-26d24dacc3b8,27.2337239583333
17,"77480",a96e65cf-e24f-4046-8965-eb858a685061,25.6800321691176
18,"77488",190aac24-4a5b-4e88-b226-31663bfe9fc6,60.8102774784483
19,"77551",3dfe7752-3628-4aa6-abbd-7cb82c8a14d8,13.900390625
20,"77583",a6cf4a3f-8078-45bd-b540-57113ecf165f,22.12046875
21,"77835",f0d4ac2c-191e-4421-b5c8-2b3e0d930706,39.9970703125
22,"77868",4cc3b816-e8af-43cc-a06f-1e6325e2c41f,68.8059543918919
23,"78943",85448cd1-f749-4a0d-b53b-e323e5b95022,18.2890258173598
24,"78934",90d6669f-6d6e-4627-9029-e6fc5325ce9a,20.0823893229167
25,"77071",23141f12-8fa0-4150-b1da-ce6177078fd0,26.4148514303509
26,"77010",e11d4b37-0e0a-4705-99fa-ec6307240f70,27.0598302023589
27,"77021",d9f98475-c32f-425e-9c36-bc926c0551a5,27.093325718972
28,"77030",e18e6211-d188-411a-9a05-823b158e9c59,26.780545806095
29,"77042",170a735c-3322-423d-8b5c-8174469d5dc9,30.1168089165161
30,"77062",9576cba4-2637-40e3-bde5-2ae2b5e3363f,27.9691301714526
31,"77086",97f21a0f-7055-4fe4-bfd7-9b3c0d64b533,29.1951846693086
32,"77316",fe10a4b8-afd3-442d-92f1-981e9dd89927,55.640625
33,"77328",9b66a4d7-e518-4505-bf96-213f8b1e4af5,29.5115740740741
34,"77346",12fe7697-c27e-4105-986f-9125b2052901,27.3798828125
35,"77354",7fed93cc-d628-47d1-8939-ca1e723cbf4e,47.2427201704545
36,"77368",5fa202d4-7911-4e02-b55f-0831e9acc024,27.8203125
37,"77414",3611b996-06ee-4080-b2c2-2eef55938601,26.2417861729452
38,"77422",38645109-cc17-45c3-afef-9a71f57225ac,16.5176953125
39,"77423",61656cc3-8a46-43f6-bf46-27a043d20e15,43.3574643342391
40,"77426",aaea7434-d50d-4ebb-b689-8cec13072952,49.0965169270833
41,"77430",b146ecdd-0609-4b30-a328-0d4eecd14ac3,25.0238715277778
42,"77435","0ae4453e-a64b-492b-a833-55f61c5a7b99",54.6117658943966
43,"77440",39f1ccbe-049c-4328-9a17-2045699d8682,34.490741385827
44,"77445",b98dc7c0-d4ae-43cc-889f-ed1f2670215a,55.1819921875
45,"77458",61a92759-fe40-4647-afa6-22f4e9aeb3e6,43.4264322916667
